batch_id,product_line,product_type,start_time,end_time,target_qty,produced_qty,defect_qty
BATCH001236,Line-A,Steel-Coil,2025-07-24T04:43:30.185Z,2025-07-24T08:43:30.185Z,719,748,10
BATCH001237,Line-B,Aluminum-Sheet,2025-12-19T18:52:01.816Z,2025-12-19T19:52:01.816Z,560,564,6
BATCH001238,Line-B,Steel-Coil,2025-11-27T14:42:53.793Z,2025-11-27T18:42:53.793Z,605,569,22
BATCH001239,Line-D,Aluminum-Sheet,2026-01-28T23:08:10.130Z,2026-01-29T02:08:10.130Z,821,786,30
BATCH001240,Line-B,Copper-Wire,2026-02-13T04:40:50.069Z,2026-02-13T05:40:50.069Z,685,625,16
BATCH001241,Line-B,Steel-Coil,2025-09-12T08:51:16.257Z,2025-09-12T15:51:16.257Z,323,323,15
BATCH001242,Line-D,Copper-Wire,2025-09-12T03:28:04.079Z,2025-09-12T08:28:04.079Z,524,512,39
BATCH001243,Line-D,Steel-Plate,2025-09-20T16:57:57.014Z,2025-09-20T19:57:57.014Z,901,907,27
BATCH001244,Line-C,Steel-Coil,2025-07-15T21:33:56.880Z,2025-07-16T00:33:56.880Z,590,536,10
BATCH001245,Line-C,Steel-Coil,2025-12-24T18:00:37.233Z,2025-12-25T00:00:37.233Z,947,965,21
BATCH001246,Line-A,Aluminum-Sheet,2025-08-06T00:07:55.020Z,2025-08-06T04:07:55.020Z,490,458,24
BATCH001247,Line-A,Aluminum-Sheet,2026-01-23T01:46:33.459Z,2026-01-23T06:46:33.459Z,564,549,7
BATCH001248,Line-B,Aluminum-Sheet,2025-06-22T13:14:31.219Z,2025-06-22T17:14:31.219Z,961,996,61
BATCH001249,Line-B,Steel-Coil,2025-09-06T11:15:26.893Z,2025-09-06T13:15:26.893Z,209,213,16
BATCH001250,Line-A,Steel-Plate,2025-07-17T03:59:48.448Z,2025-07-17T08:59:48.448Z,967,912,51
BATCH001251,Line-D,Aluminum-Sheet,2025-09-24T04:25:32.958Z,2025-09-24T07:25:32.958Z,274,268,13
BATCH001252,Line-C,Copper-Wire,2025-07-24T04:04:41.694Z,2025-07-24T07:04:41.694Z,591,555,13
BATCH001253,Line-C,Aluminum-Sheet,2025-09-10T17:55:16.060Z,2025-09-10T23:55:16.060Z,516,513,13
BATCH001254,Line-B,Aluminum-Sheet,2025-12-24T21:03:55.968Z,2025-12-24T23:03:55.968Z,242,238,18
BATCH001255,Line-B,Aluminum-Sheet,2025-09-23T04:25:41.114Z,2025-09-23T08:25:41.114Z,229,210,5
BATCH001256,Line-A,Steel-Plate,2026-02-04T07:05:05.667Z,2026-02-04T14:05:05.667Z,148,139,7
BATCH001257,Line-A,Steel-Coil,2025-11-22T11:11:18.981Z,2025-11-22T17:11:18.981Z,504,488,46
BATCH001258,Line-A,Copper-Wire,2025-08-29T20:24:15.913Z,2025-08-29T23:24:15.913Z,919,953,58
BATCH001259,Line-B,Copper-Wire,2025-10-31T22:20:26.840Z,2025-11-01T03:20:26.840Z,585,559,49
BATCH001260,Line-C,Copper-Wire,2025-09-12T15:37:17.467Z,2025-09-12T19:37:17.467Z,103,103,2
BATCH001261,Line-A,Steel-Plate,2025-08-27T09:05:14.830Z,2025-08-27T11:05:14.830Z,243,249,15
BATCH001262,Line-C,Steel-Plate,2025-10-10T16:05:51.392Z,2025-10-10T19:05:51.392Z,160,162,7
BATCH001263,Line-D,Steel-Coil,2025-12-26T21:22:53.960Z,2025-12-26T23:22:53.960Z,1000,909,69
BATCH001264,Line-B,Steel-Plate,2025-10-01T03:28:08.628Z,2025-10-01T08:28:08.628Z,818,784,70
BATCH001265,Line-D,Copper-Wire,2026-01-25T23:31:04.215Z,2026-01-26T02:31:04.215Z,956,965,35
BATCH001266,Line-C,Steel-Plate,2025-07-29T14:08:09.345Z,2025-07-29T19:08:09.345Z,578,545,30
BATCH001267,Line-A,Copper-Wire,2025-09-21T20:12:59.457Z,2025-09-21T23:12:59.457Z,950,884,60
BATCH001268,Line-B,Steel-Plate,2025-07-20T21:24:47.370Z,2025-07-20T23:24:47.370Z,149,148,14
BATCH001269,Line-C,Steel-Coil,2025-12-14T06:27:30.524Z,2025-12-14T09:27:30.524Z,115,109,6
BATCH001270,Line-A,Steel-Plate,2025-12-07T17:49:28.598Z,2025-12-07T22:49:28.598Z,821,798,74
BATCH001271,Line-A,Steel-Coil,2025-07-28T18:35:37.825Z,2025-07-28T22:35:37.825Z,613,643,39
BATCH001272,Line-D,Copper-Wire,2025-07-09T10:01:15.888Z,2025-07-09T18:01:15.888Z,517,491,38
BATCH001273,Line-A,Steel-Plate,2025-08-21T06:37:20.558Z,2025-08-21T09:37:20.558Z,585,554,27
BATCH001274,Line-C,Steel-Plate,2026-01-27T02:30:22.169Z,2026-01-27T09:30:22.169Z,941,852,9
BATCH001275,Line-C,Copper-Wire,2025-10-20T07:43:19.412Z,2025-10-20T13:43:19.412Z,178,172,13
BATCH001276,Line-B,Copper-Wire,2026-01-11T17:08:36.399Z,2026-01-11T18:08:36.399Z,692,693,7
BATCH001277,Line-D,Aluminum-Sheet,2025-10-09T02:49:46.588Z,2025-10-09T09:49:46.588Z,844,762,22
BATCH001278,Line-A,Steel-Plate,2026-02-04T07:13:46.875Z,2026-02-04T13:13:46.875Z,925,914,10
BATCH001279,Line-D,Copper-Wire,2025-08-27T08:59:50.679Z,2025-08-27T10:59:50.679Z,909,884,34
BATCH001280,Line-C,Aluminum-Sheet,2025-07-07T23:01:05.296Z,2025-07-08T00:01:05.296Z,149,140,13
BATCH001281,Line-C,Steel-Plate,2026-02-02T00:26:01.436Z,2026-02-02T07:26:01.436Z,755,700,52
BATCH001282,Line-B,Steel-Plate,2025-08-15T22:10:23.183Z,2025-08-16T06:10:23.183Z,815,854,51
BATCH001283,Line-A,Steel-Coil,2025-06-27T04:39:51.928Z,2025-06-27T11:39:51.928Z,669,665,55
BATCH001284,Line-D,Aluminum-Sheet,2025-09-22T23:14:49.775Z,2025-09-23T02:14:49.775Z,699,636,7
BATCH001285,Line-A,Steel-Plate,2025-09-19T01:21:02.414Z,2025-09-19T05:21:02.414Z,325,318,24
BATCH001286,Line-C,Steel-Coil,2025-06-24T23:17:25.215Z,2025-06-25T04:17:25.215Z,185,174,3
BATCH001287,Line-B,Copper-Wire,2025-11-21T09:57:30.996Z,2025-11-21T10:57:30.996Z,579,564,26
BATCH001288,Line-B,Steel-Coil,2025-09-16T06:18:55.883Z,2025-09-16T14:18:55.883Z,781,812,78
BATCH001289,Line-D,Copper-Wire,2025-08-27T01:31:20.957Z,2025-08-27T04:31:20.957Z,396,408,6
BATCH001290,Line-A,Aluminum-Sheet,2025-12-17T18:37:43.503Z,2025-12-17T21:37:43.503Z,512,527,34
BATCH001291,Line-D,Steel-Plate,2025-10-07T14:43:43.159Z,2025-10-07T19:43:43.159Z,438,396,26
BATCH001292,Line-B,Steel-Plate,2025-08-27T08:00:04.823Z,2025-08-27T13:00:04.823Z,529,547,43
BATCH001293,Line-D,Steel-Plate,2025-07-31T21:50:01.922Z,2025-07-31T22:50:01.922Z,106,102,1
BATCH001294,Line-B,Steel-Plate,2025-10-07T18:05:37.236Z,2025-10-07T19:05:37.236Z,915,901,36
BATCH001295,Line-D,Steel-Coil,2025-08-26T12:19:48.019Z,2025-08-26T18:19:48.019Z,573,569,42
BATCH001296,Line-A,Copper-Wire,2025-11-12T03:07:08.225Z,2025-11-12T09:07:08.225Z,825,755,56
BATCH001297,Line-D,Steel-Coil,2025-07-08T06:07:28.539Z,2025-07-08T10:07:28.539Z,176,169,7
BATCH001298,Line-A,Copper-Wire,2025-06-30T18:29:08.045Z,2025-06-30T22:29:08.045Z,928,970,43
BATCH001299,Line-B,Steel-Coil,2025-10-30T00:31:36.799Z,2025-10-30T06:31:36.799Z,902,890,32
BATCH001300,Line-B,Steel-Plate,2025-09-13T18:16:27.074Z,2025-09-13T21:16:27.074Z,530,524,14
BATCH001301,Line-A,Aluminum-Sheet,2025-08-19T00:29:56.254Z,2025-08-19T05:29:56.254Z,305,318,19
BATCH001302,Line-D,Copper-Wire,2025-08-29T08:00:09.161Z,2025-08-29T13:00:09.161Z,487,491,26
BATCH001303,Line-D,Steel-Coil,2026-01-01T07:34:30.859Z,2026-01-01T10:34:30.859Z,263,240,17
BATCH001304,Line-C,Steel-Coil,2026-01-10T07:04:50.326Z,2026-01-10T15:04:50.326Z,204,188,5
BATCH001305,Line-D,Aluminum-Sheet,2026-01-31T03:22:11.554Z,2026-01-31T04:22:11.554Z,917,900,68
BATCH001306,Line-D,Steel-Plate,2026-01-04T01:40:09.590Z,2026-01-04T05:40:09.590Z,960,907,10
BATCH001307,Line-D,Copper-Wire,2025-09-17T06:34:02.908Z,2025-09-17T08:34:02.908Z,395,392,22
BATCH001308,Line-A,Steel-Plate,2025-06-02T19:07:31.982Z,2025-06-03T03:07:31.982Z,887,818,71
BATCH001309,Line-B,Aluminum-Sheet,2025-07-20T00:56:52.972Z,2025-07-20T02:56:52.972Z,405,368,31
BATCH001310,Line-B,Aluminum-Sheet,2025-07-24T19:00:03.803Z,2025-07-24T23:00:03.803Z,359,356,15
BATCH001311,Line-A,Steel-Plate,2025-08-08T11:08:03.149Z,2025-08-08T19:08:03.149Z,840,818,46
BATCH001312,Line-B,Steel-Coil,2026-01-12T01:28:49.601Z,2026-01-12T02:28:49.601Z,264,259,19
BATCH001313,Line-A,Copper-Wire,2025-08-17T00:12:01.144Z,2025-08-17T07:12:01.144Z,469,477,23
BATCH001314,Line-C,Steel-Plate,2025-08-04T21:54:25.871Z,2025-08-05T04:54:25.871Z,652,652,32
BATCH001315,Line-A,Copper-Wire,2026-01-03T03:41:30.361Z,2026-01-03T11:41:30.361Z,633,611,17
BATCH001316,Line-D,Aluminum-Sheet,2025-09-25T19:26:03.474Z,2025-09-26T02:26:03.474Z,955,914,9
BATCH001317,Line-A,Copper-Wire,2026-01-05T12:52:56.157Z,2026-01-05T17:52:56.157Z,631,580,47
BATCH001318,Line-A,Steel-Plate,2025-08-06T21:09:16.091Z,2025-08-06T22:09:16.091Z,396,372,32
BATCH001319,Line-C,Copper-Wire,2025-11-20T04:31:15.545Z,2025-11-20T06:31:15.545Z,621,645,28
BATCH001320,Line-A,Steel-Plate,2025-09-04T04:37:15.701Z,2025-09-04T09:37:15.701Z,160,153,4
BATCH001321,Line-B,Copper-Wire,2025-09-13T23:59:53.466Z,2025-09-14T04:59:53.466Z,707,689,60
BATCH001322,Line-D,Steel-Coil,2025-11-13T04:26:07.571Z,2025-11-13T05:26:07.571Z,875,854,53
BATCH001323,Line-A,Steel-Plate,2025-08-11T13:35:04.661Z,2025-08-11T17:35:04.661Z,417,410,34
BATCH001324,Line-A,Aluminum-Sheet,2025-09-13T15:01:52.442Z,2025-09-13T23:01:52.442Z,240,246,12
BATCH001325,Line-B,Copper-Wire,2025-06-01T04:46:59.826Z,2025-06-01T06:46:59.826Z,951,967,50
BATCH001326,Line-B,Aluminum-Sheet,2025-06-27T16:25:24.665Z,2025-06-27T22:25:24.665Z,204,185,6
BATCH001327,Line-D,Steel-Coil,2025-11-22T09:16:29.986Z,2025-11-22T11:16:29.986Z,211,214,12
BATCH001328,Line-B,Steel-Coil,2025-11-29T11:50:44.418Z,2025-11-29T12:50:44.418Z,647,660,64
BATCH001329,Line-D,Copper-Wire,2025-09-19T00:19:55.585Z,2025-09-19T07:19:55.585Z,992,1007,89
BATCH001330,Line-A,Steel-Coil,2025-09-25T19:44:45.933Z,2025-09-26T03:44:45.933Z,185,189,6
BATCH001331,Line-D,Aluminum-Sheet,2025-09-29T13:17:09.492Z,2025-09-29T16:17:09.492Z,885,854,66
BATCH001332,Line-A,Steel-Plate,2026-02-03T04:24:35.825Z,2026-02-03T10:24:35.825Z,827,843,51
BATCH001333,Line-C,Copper-Wire,2025-12-08T13:15:02.741Z,2025-12-08T17:15:02.741Z,136,140,11
BATCH001334,Line-C,Steel-Plate,2025-11-28T01:26:13.467Z,2025-11-28T09:26:13.467Z,590,602,26
BATCH001335,Line-C,Steel-Plate,2025-11-17T06:55:31.493Z,2025-11-17T12:55:31.493Z,529,541,10
BATCH001336,Line-C,Steel-Coil,2025-11-23T06:19:55.739Z,2025-11-23T12:19:55.739Z,346,345,10
BATCH001337,Line-D,Aluminum-Sheet,2025-06-22T16:59:09.045Z,2025-06-22T21:59:09.045Z,925,887,25
BATCH001338,Line-A,Steel-Plate,2025-11-14T02:07:16.758Z,2025-11-14T06:07:16.758Z,763,707,27
BATCH001339,Line-C,Aluminum-Sheet,2026-01-29T04:17:06.783Z,2026-01-29T05:17:06.783Z,969,990,74
BATCH001340,Line-D,Steel-Coil,2025-11-25T10:43:06.069Z,2025-11-25T18:43:06.069Z,215,193,18
BATCH001341,Line-D,Steel-Plate,2025-11-13T00:26:03.190Z,2025-11-13T07:26:03.190Z,696,707,30
BATCH001342,Line-D,Steel-Coil,2026-02-09T03:02:48.309Z,2026-02-09T04:02:48.309Z,886,918,24
BATCH001343,Line-A,Aluminum-Sheet,2025-06-30T11:51:38.630Z,2025-06-30T14:51:38.630Z,700,646,27
BATCH001344,Line-B,Steel-Coil,2025-10-29T21:16:41.351Z,2025-10-30T03:16:41.351Z,660,692,33
BATCH001345,Line-B,Steel-Plate,2025-06-11T08:55:39.539Z,2025-06-11T12:55:39.539Z,970,886,31
BATCH001346,Line-B,Aluminum-Sheet,2026-02-01T12:28:25.875Z,2026-02-01T19:28:25.875Z,875,797,36
BATCH001347,Line-C,Copper-Wire,2025-09-11T06:36:52.405Z,2025-09-11T08:36:52.405Z,913,829,14
BATCH001348,Line-B,Steel-Coil,2026-01-13T05:45:29.842Z,2026-01-13T12:45:29.842Z,416,402,19
BATCH001349,Line-C,Steel-Plate,2025-12-30T17:34:47.790Z,2025-12-30T23:34:47.790Z,203,191,7
BATCH001350,Line-A,Copper-Wire,2025-08-30T01:19:16.422Z,2025-08-30T04:19:16.422Z,125,113,3
BATCH001351,Line-A,Aluminum-Sheet,2025-10-27T07:11:23.402Z,2025-10-27T08:11:23.402Z,187,179,12
BATCH001352,Line-C,Aluminum-Sheet,2025-09-24T02:25:02.361Z,2025-09-24T03:25:02.361Z,643,670,65
BATCH001353,Line-D,Copper-Wire,2025-11-30T02:28:23.979Z,2025-11-30T03:28:23.979Z,777,787,46
BATCH001354,Line-C,Copper-Wire,2025-09-26T22:49:28.795Z,2025-09-27T03:49:28.795Z,741,744,25
BATCH001355,Line-A,Steel-Coil,2025-12-30T02:26:03.496Z,2025-12-30T09:26:03.496Z,526,506,22
BATCH001356,Line-D,Steel-Coil,2025-11-20T01:12:46.956Z,2025-11-20T03:12:46.956Z,770,785,72
BATCH001357,Line-D,Steel-Plate,2025-10-27T09:35:36.646Z,2025-10-27T16:35:36.646Z,816,749,73
BATCH001358,Line-A,Steel-Coil,2025-11-07T05:13:41.206Z,2025-11-07T11:13:41.206Z,340,307,3
BATCH001359,Line-A,Copper-Wire,2025-08-09T05:57:44.697Z,2025-08-09T13:57:44.697Z,316,293,17
BATCH001360,Line-B,Steel-Coil,2025-11-18T18:58:54.514Z,2025-11-18T23:58:54.514Z,878,836,74
BATCH001361,Line-B,Copper-Wire,2025-11-21T11:34:40.989Z,2025-11-21T15:34:40.989Z,349,315,19
BATCH001362,Line-B,Copper-Wire,2025-09-03T19:50:23.511Z,2025-09-03T20:50:23.511Z,695,669,63
BATCH001363,Line-D,Steel-Coil,2025-07-10T02:06:08.956Z,2025-07-10T10:06:08.956Z,868,883,24
BATCH001364,Line-D,Steel-Coil,2025-11-23T10:12:57.004Z,2025-11-23T13:12:57.004Z,385,371,12
BATCH001365,Line-A,Steel-Coil,2025-11-01T14:57:14.086Z,2025-11-01T15:57:14.086Z,462,436,15
BATCH001366,Line-D,Aluminum-Sheet,2025-11-08T09:33:34.887Z,2025-11-08T13:33:34.887Z,490,441,19
BATCH001367,Line-B,Steel-Plate,2025-09-17T06:14:40.051Z,2025-09-17T10:14:40.051Z,681,675,60
BATCH001368,Line-D,Steel-Plate,2025-06-05T14:11:54.624Z,2025-06-05T16:11:54.624Z,676,648,56
BATCH001369,Line-B,Aluminum-Sheet,2026-02-01T15:07:04.430Z,2026-02-01T19:07:04.430Z,967,875,26
BATCH001370,Line-D,Steel-Plate,2025-08-06T12:28:37.772Z,2025-08-06T20:28:37.772Z,653,669,44
BATCH001371,Line-C,Aluminum-Sheet,2025-08-28T03:12:29.395Z,2025-08-28T07:12:29.395Z,393,359,25
BATCH001372,Line-C,Copper-Wire,2026-01-08T23:05:03.825Z,2026-01-09T03:05:03.825Z,927,945,53
BATCH001373,Line-D,Aluminum-Sheet,2025-08-09T17:06:29.640Z,2025-08-09T21:06:29.640Z,656,688,19
BATCH001374,Line-B,Steel-Plate,2025-12-06T23:30:11.354Z,2025-12-07T05:30:11.354Z,654,638,31
BATCH001375,Line-C,Steel-Coil,2025-11-04T06:55:11.610Z,2025-11-04T07:55:11.610Z,153,158,9
BATCH001376,Line-A,Steel-Coil,2025-06-26T22:46:45.308Z,2025-06-27T02:46:45.308Z,781,753,72
BATCH001377,Line-A,Copper-Wire,2025-11-10T12:21:10.742Z,2025-11-10T15:21:10.742Z,672,676,43
BATCH001378,Line-D,Aluminum-Sheet,2025-07-28T13:47:00.301Z,2025-07-28T16:47:00.301Z,616,635,7
BATCH001379,Line-C,Steel-Plate,2025-08-10T14:01:10.032Z,2025-08-10T17:01:10.032Z,832,776,52
BATCH001380,Line-D,Steel-Coil,2026-01-28T21:30:29.294Z,2026-01-28T23:30:29.294Z,486,459,45
BATCH001381,Line-D,Copper-Wire,2025-12-20T14:45:57.390Z,2025-12-20T18:45:57.390Z,726,742,49
BATCH001382,Line-D,Steel-Coil,2025-11-08T08:43:55.383Z,2025-11-08T13:43:55.383Z,789,752,39
BATCH001383,Line-A,Aluminum-Sheet,2025-11-23T18:13:12.997Z,2025-11-23T19:13:12.997Z,834,787,62
BATCH001384,Line-B,Steel-Coil,2025-08-04T10:13:04.809Z,2025-08-04T18:13:04.809Z,735,734,13
BATCH001385,Line-A,Steel-Plate,2026-02-14T12:09:21.939Z,2026-02-14T17:09:21.939Z,553,578,34
BATCH001386,Line-D,Copper-Wire,2025-09-08T07:28:37.045Z,2025-09-08T09:28:37.045Z,487,507,24
BATCH001387,Line-B,Steel-Coil,2026-02-07T14:10:02.125Z,2026-02-07T19:10:02.125Z,847,869,41
BATCH001388,Line-D,Copper-Wire,2025-12-28T22:51:31.300Z,2025-12-29T00:51:31.300Z,938,851,79
BATCH001389,Line-C,Steel-Coil,2025-10-25T00:02:14.261Z,2025-10-25T01:02:14.261Z,763,719,27
BATCH001390,Line-C,Steel-Coil,2025-11-04T20:06:44.455Z,2025-11-04T21:06:44.455Z,578,528,44
BATCH001391,Line-D,Steel-Plate,2025-12-26T17:52:29.908Z,2025-12-26T18:52:29.908Z,122,125,1
BATCH001392,Line-D,Steel-Plate,2025-07-28T19:34:46.184Z,2025-07-28T22:34:46.184Z,379,387,31
BATCH001393,Line-A,Aluminum-Sheet,2025-11-18T22:28:24.137Z,2025-11-19T02:28:24.137Z,647,583,35
BATCH001394,Line-D,Steel-Coil,2026-02-13T07:28:18.474Z,2026-02-13T11:28:18.474Z,226,223,15
BATCH001395,Line-C,Steel-Coil,2025-10-03T07:57:34.580Z,2025-10-03T13:57:34.580Z,122,127,2
BATCH001396,Line-A,Steel-Plate,2026-02-11T16:38:22.052Z,2026-02-11T17:38:22.052Z,969,937,58
BATCH001397,Line-C,Aluminum-Sheet,2025-08-08T04:42:49.556Z,2025-08-08T08:42:49.556Z,472,442,24
BATCH001398,Line-A,Steel-Plate,2025-09-08T18:57:08.393Z,2025-09-08T21:57:08.393Z,299,300,25
BATCH001399,Line-A,Aluminum-Sheet,2025-09-30T16:10:37.182Z,2025-09-30T22:10:37.182Z,965,894,32
BATCH001400,Line-D,Steel-Coil,2025-08-10T04:33:01.898Z,2025-08-10T12:33:01.898Z,289,281,16
BATCH001401,Line-C,Copper-Wire,2025-07-21T09:36:59.428Z,2025-07-21T13:36:59.428Z,795,746,51
BATCH001402,Line-B,Aluminum-Sheet,2025-09-22T05:21:04.193Z,2025-09-22T12:21:04.193Z,537,547,30
BATCH001403,Line-D,Aluminum-Sheet,2025-09-23T18:28:42.723Z,2025-09-23T23:28:42.723Z,372,352,14
BATCH001404,Line-C,Steel-Plate,2025-12-20T13:25:06.203Z,2025-12-20T17:25:06.203Z,166,154,6
BATCH001405,Line-B,Steel-Plate,2025-09-28T04:26:47.045Z,2025-09-28T10:26:47.045Z,904,927,13
BATCH001406,Line-C,Steel-Plate,2025-10-04T20:27:56.327Z,2025-10-05T04:27:56.327Z,490,464,18
BATCH001407,Line-A,Copper-Wire,2025-10-01T08:28:34.350Z,2025-10-01T12:28:34.350Z,710,707,54
BATCH001408,Line-B,Aluminum-Sheet,2026-01-10T04:14:48.031Z,2026-01-10T07:14:48.031Z,295,275,8
BATCH001409,Line-D,Steel-Plate,2025-07-29T11:06:42.633Z,2025-07-29T19:06:42.633Z,336,323,24
BATCH001410,Line-C,Aluminum-Sheet,2025-10-07T18:41:52.730Z,2025-10-07T22:41:52.730Z,374,357,33
BATCH001411,Line-A,Steel-Plate,2026-01-17T15:40:35.439Z,2026-01-17T23:40:35.439Z,439,452,29
BATCH001412,Line-A,Steel-Plate,2025-07-20T11:27:44.294Z,2025-07-20T16:27:44.294Z,328,328,21
BATCH001413,Line-A,Copper-Wire,2025-06-17T20:21:05.051Z,2025-06-17T21:21:05.051Z,925,873,42
BATCH001414,Line-D,Steel-Plate,2025-12-25T22:44:08.431Z,2025-12-26T05:44:08.431Z,339,333,26
BATCH001415,Line-A,Steel-Plate,2025-06-28T07:07:30.980Z,2025-06-28T10:07:30.980Z,408,385,14
BATCH001416,Line-C,Aluminum-Sheet,2025-11-25T10:20:19.123Z,2025-11-25T17:20:19.123Z,545,494,39
BATCH001417,Line-C,Steel-Coil,2025-07-01T04:58:06.966Z,2025-07-01T10:58:06.966Z,103,99,3
BATCH001418,Line-B,Copper-Wire,2025-12-04T16:07:29.323Z,2025-12-04T20:07:29.323Z,353,353,10
BATCH001419,Line-B,Aluminum-Sheet,2025-06-28T00:44:45.376Z,2025-06-28T08:44:45.376Z,480,477,40
BATCH001420,Line-A,Aluminum-Sheet,2025-11-05T18:40:39.731Z,2025-11-06T00:40:39.731Z,908,825,35
BATCH001421,Line-A,Steel-Coil,2025-06-08T19:36:12.874Z,2025-06-08T23:36:12.874Z,963,902,34
BATCH001422,Line-A,Steel-Plate,2026-02-13T08:12:13.940Z,2026-02-13T12:12:13.940Z,908,888,72
BATCH001423,Line-C,Steel-Coil,2025-11-23T21:22:05.962Z,2025-11-23T23:22:05.962Z,160,155,15
BATCH001424,Line-A,Copper-Wire,2026-01-20T22:11:04.076Z,2026-01-21T00:11:04.076Z,234,240,18
BATCH001425,Line-C,Copper-Wire,2025-11-19T23:06:03.785Z,2025-11-20T03:06:03.785Z,158,152,11
BATCH001426,Line-C,Copper-Wire,2026-01-11T14:08:02.810Z,2026-01-11T22:08:02.810Z,428,420,11
BATCH001427,Line-A,Aluminum-Sheet,2025-11-14T05:11:14.568Z,2025-11-14T08:11:14.568Z,468,476,13
BATCH001428,Line-A,Copper-Wire,2025-08-25T04:09:17.622Z,2025-08-25T11:09:17.622Z,717,647,48
BATCH001429,Line-D,Steel-Plate,2025-07-01T23:49:30.571Z,2025-07-02T04:49:30.571Z,548,510,23
BATCH001430,Line-B,Steel-Plate,2025-10-05T09:50:14.708Z,2025-10-05T15:50:14.708Z,930,969,77
BATCH001431,Line-C,Copper-Wire,2025-07-30T02:43:20.614Z,2025-07-30T08:43:20.614Z,154,159,9
BATCH001432,Line-C,Aluminum-Sheet,2025-09-23T23:34:06.672Z,2025-09-24T06:34:06.672Z,543,562,45
BATCH001433,Line-B,Copper-Wire,2026-01-23T05:00:43.597Z,2026-01-23T07:00:43.597Z,311,301,17
BATCH001434,Line-D,Copper-Wire,2025-10-09T14:21:19.430Z,2025-10-09T19:21:19.430Z,802,743,8
BATCH001435,Line-C,Aluminum-Sheet,2025-11-30T10:49:32.153Z,2025-11-30T16:49:32.153Z,195,193,15
BATCH001436,Line-B,Steel-Plate,2025-12-14T08:36:08.861Z,2025-12-14T09:36:08.861Z,989,930,24
BATCH001437,Line-C,Copper-Wire,2025-07-08T01:02:38.012Z,2025-07-08T03:02:38.012Z,723,704,28
BATCH001438,Line-C,Steel-Plate,2025-06-08T11:19:31.196Z,2025-06-08T15:19:31.196Z,433,430,19
BATCH001439,Line-D,Copper-Wire,2025-07-13T09:04:09.584Z,2025-07-13T15:04:09.584Z,231,219,11
BATCH001440,Line-D,Copper-Wire,2025-07-16T19:35:15.436Z,2025-07-16T23:35:15.436Z,175,166,4
BATCH001441,Line-A,Steel-Plate,2026-01-03T12:37:49.763Z,2026-01-03T15:37:49.763Z,650,588,51
BATCH001442,Line-D,Steel-Plate,2026-01-02T23:07:20.044Z,2026-01-03T04:07:20.044Z,355,359,20
BATCH001443,Line-C,Steel-Plate,2025-09-04T22:41:43.311Z,2025-09-05T03:41:43.311Z,249,259,22
BATCH001444,Line-B,Copper-Wire,2025-07-13T11:44:59.944Z,2025-07-13T17:44:59.944Z,281,262,25
BATCH001445,Line-D,Copper-Wire,2025-09-30T17:28:30.076Z,2025-09-30T23:28:30.076Z,158,157,9
BATCH001446,Line-B,Steel-Plate,2026-01-13T04:32:49.398Z,2026-01-13T12:32:49.398Z,650,677,64
BATCH001447,Line-D,Copper-Wire,2025-11-17T03:08:02.189Z,2025-11-17T04:08:02.189Z,628,652,40
BATCH001448,Line-D,Aluminum-Sheet,2025-09-18T15:28:44.570Z,2025-09-18T19:28:44.570Z,943,933,74
BATCH001449,Line-D,Aluminum-Sheet,2025-07-04T14:51:34.100Z,2025-07-04T17:51:34.100Z,287,259,19
BATCH001450,Line-C,Steel-Plate,2025-09-21T12:11:54.249Z,2025-09-21T20:11:54.249Z,113,113,9
BATCH001451,Line-D,Steel-Plate,2025-07-31T06:09:08.127Z,2025-07-31T12:09:08.127Z,590,610,52
BATCH001452,Line-C,Steel-Coil,2025-07-31T16:35:13.456Z,2025-07-31T21:35:13.456Z,261,268,9
BATCH001453,Line-A,Steel-Plate,2025-06-01T02:37:31.374Z,2025-06-01T04:37:31.374Z,106,110,5
BATCH001454,Line-B,Steel-Coil,2026-01-16T03:00:55.300Z,2026-01-16T09:00:55.300Z,614,618,32
BATCH001455,Line-B,Copper-Wire,2025-08-23T07:26:10.917Z,2025-08-23T12:26:10.917Z,589,530,11
BATCH001456,Line-B,Aluminum-Sheet,2025-07-02T02:43:12.288Z,2025-07-02T08:43:12.288Z,284,267,15
BATCH001457,Line-C,Copper-Wire,2025-10-08T15:18:46.384Z,2025-10-08T23:18:46.384Z,146,150,11
BATCH001458,Line-A,Steel-Plate,2025-06-15T19:08:01.341Z,2025-06-16T03:08:01.341Z,869,835,76
BATCH001459,Line-C,Steel-Coil,2025-12-27T05:18:19.196Z,2025-12-27T13:18:19.196Z,432,450,20
BATCH001460,Line-B,Aluminum-Sheet,2025-09-21T05:28:56.422Z,2025-09-21T11:28:56.422Z,928,868,44
BATCH001461,Line-A,Steel-Coil,2025-08-11T09:31:40.501Z,2025-08-11T16:31:40.501Z,774,767,20
BATCH001462,Line-A,Aluminum-Sheet,2025-08-11T16:47:08.566Z,2025-08-11T19:47:08.566Z,687,647,62
BATCH001463,Line-D,Aluminum-Sheet,2025-09-16T04:22:33.591Z,2025-09-16T05:22:33.591Z,101,91,7
BATCH001464,Line-C,Steel-Plate,2026-01-25T02:17:44.741Z,2026-01-25T05:17:44.741Z,159,143,10
BATCH001465,Line-B,Steel-Coil,2025-12-05T07:56:00.795Z,2025-12-05T09:56:00.795Z,200,183,6
